지자체,시장명,배송서비스,장보기서비스
강원평창군,평창대화시장,1,1
강원평창군,평창올림픽시장(평창전통시장),1,1
강원홍천군,홍천시장,1,1
강원홍천군,홍천중앙시장,1,1
강원화천군,사내5일장,1,1
강원화천군,화천5일장,1,1
강원화천군,화천재래시장,0,1
강원횡성군,횡성시장,1,1
충북괴산군,괴산전통시장,0,1
충북괴산군,목도재래시장,1,1
충북괴산군,청천전통시장,1,1
충북단양군,단양구경시장(단양인정시장),0,1
충북단양군,매포전통시장(매포재래시장),1,1
충북단양군,영춘전통시장(영춘재래시장),1,1
충북보은군,마로관기시장(관기재래시장),1,1
충북보은군,보은전통시장,0,0
충북보은군,결초보은시장(구 보은종합시장),0,1
충북영동군,영동전통시장,0,1
충북영동군,영동중앙시장,1,1
충북옥천군,옥천공설시장,1,1
충북옥천군,옥천상가,1,1
충북음성군,감곡시장,1,0
충북음성군,대소시장,1,1
충북음성군,삼성시장,1,1
충북음성군,무극시장,0,1
충북음성군,음성시장,1,1
충북제천시,내토전통시장,0,0
충북제천시,덕산면전통시장,1,1
충북제천시,동문전통시장,1,1
충북제천시,박달재전통시장,1,1
충북제천시,제천약초시장,1,1
충북제천시,제천역전한마음시장,0,1
충북제천시,제천중앙시장,1,1
충북증평군,증평장뜰재래시장,1,1
충북진천군,운수대통! 생거진천전통시장,0,1
충북진천군,진천중앙시장,1,1
충북청주시,가경터미널시장,1,1
충북청주시,밤고개자연시장(구 내덕자연시장),1,1
충북청주시,내수전통시장,1,1
충북청주시,문의전통시장(문의재래시장),1,1
충북청주시,미원전통시장(미원재래시장),1,1
충북청주시,복대가경시장,1,1
충북청주시,북부시장,0,1
충북청주시,사직시장,1,1
충북청주시,서문시장,1,1
충북청주시,오창전통시장,1,1
충북청주시,옥산전통시장(옥산재래시장),1,1
충북청주시,원마루시장,1,1
충북청주시,육거리종합시장,1,1
충북청주시,중앙시장,1,1
충북청주시,직지시장,1,1
충북청주시,청주두꺼비시장(구수곡시장),0,1
충북청주시,청주사창시장,1,1
충북충주시,관아골상가,1,1
충북충주시,농산물종합시장(중앙청과시장),1,1
충북충주시,목행시장,1,1
충북충주시,무학시장,0,1
충북충주시,연수상가,1,1
충북충주시,연원시장,1,1
충북충주시,중앙어울림시장,1,1
충북충주시,충주옹달샘시장,1,1
전남목포시,자유시장,1,1
충북충주시,성서 문화의 거리 상점가,1,1
충남공주시,공주산성시장,1,1
충남공주시,산성시장활성화구역,1,1
충남공주시,유구시장,1,1
충남금산군,금산국제인삼시장(금산인삼국제시장),1,1
충남금산군,금산수삼센타,0,0
충남금산군,금산금빛시장(금산시장),0,1
충남금산군,금산약초시장,1,1
충남금산군,금산인삼쇼핑센타,1,1
충남금산군,금산인삼전통시장,1,1
충남금산군,마전시장,1,1
충남금산군,중부프라자,1,1
충남논산시,강경대흥시장,1,1
충남논산시,강경젓갈시장,1,1
충남논산시,연무안심시장,1,1
충남논산시,연산전통시장,1,1
충남논산시,화지중앙시장,1,1
충남당진시,당진전통시장,1,1
충남당진시,합덕전통시장,1,1
충남보령시,동부시장,1,1
충남보령시,보령중앙시장,0,0
충남보령시,보령한내시장,1,1
충남보령시,웅천시장,1,1
충남보령시,현대시장(현대상가시장),1,1
충남부여군,부여시장,1,1
충남부여군,부여중앙시장,1,1
충남부여군,외산시장,1,1
충남부여군,은산시장,1,1
충남부여군,홍산시장,1,1
충남서산시,대산종합시장,1,1
충남서산시,서산동부전통시장(동부시장),1,1
충남서산시,해미시장,1,1
충남서산시,해미종합시장,1,1
충남서천군,비인전통시장(비인시장),1,1
충남서천군,서천특화시장,1,1
충남서천군,장항전통시장,1,1
충남서천군,판교전통시장(판교시장),1,1
충남서천군,한산전통시장(한산시장),1,1
충남아산시,둔포전통시장(둔포시장),1,1
충남아산시,온양온천시장(온양전통시장),1,1
충남아산시,온양온천역풍물5일장,1,1
충남예산군,고덕시장,1,1
충남예산군,덕산시장,1,1
충남예산군,역전시장,1,1
충남예산군,예산상설시장,1,1
충남예산군,예산시장,1,1
충남천안시,천안중앙시장(구 남산중앙시장),0,0
충남천안시,병천시장,1,1
충남천안시,성정시장,1,1
충남천안시,성환이화시장,1,1
충남천안시,천안역전시장,1,1
충남청양군,구기자약초시장,1,1
충남청양군,정산시장,1,1
충남청양군,청양전통시장,1,1
충남청양군,청양특화시장,1,1
충남태안군,안면도수산시장(안면도장터),1,1
충남태안군,태안서부시장,1,1
충남태안군,태안특산물전통시장,1,1
충남홍성군,갈산정기시장,1,1
충남홍성군,광천전통시장,1,1
충남홍성군,홍성상설시장,1,1
충남홍성군,홍성전통시장,1,1
전북고창군,고창전통시장,1,1
전북고창군,대산전통시장,1,1
전북고창군,무장전통시장,1,1
전북고창군,상하전통시장,1,1
전북고창군,해리전통시장,1,1
전북고창군,흥덕전통시장,1,1
전북군산시,군산공설시장,0,0
전북군산시,군산수산물종합센터,1,1
전북군산시,군산신영시장,1,1
전북군산시,군산주공시장,1,1
전북군산시,대야전통시장,1,1
전북군산시,명산시장,1,0
전북군산시,역전종합시장,1,0
전북김제시,금만시장,1,1
전북김제시,김제전통시장,1,1
전북김제시,역전시장,1,1
전북김제시,원평공설시장(김제원평시장),1,1
전북남원시,남원공설시장,1,1
전북남원시,남원인월시장,1,1
전북남원시,용남시장,0,1
전북무주군,무주시장(반딧불장터),1,1
전북무주군,무풍시장(대덕산장터),1,1
전북무주군,설천시장(삼도봉장터),1,1
전북무주군,안성시장(덕유산장터),0,0
전북부안군,부안상설시장,0,0
전북부안군,줄포시장,1,1
전북순창군,동계시장,1,1
전북순창군,복흥시장,1,1
전북순창군,순창시장,1,1
전북완주군,고산미소시장,1,1
전북완주군,봉동시장,1,1
전북완주군,삼례시장,1,1
전북익산시,매일시장,1,1
전북익산시,북부시장,0,0
전북익산시,익산 구시장,1,1
전북익산시,익산남부시장,1,1
전북익산시,익산장(익산북부장),1,1
전북익산시,함열시장,1,1
전북익산시,황등시장,1,1
전북임실군,강진시장,1,1
전북임실군,관촌시장,1,1
전북임실군,오수시장,1,1
전북임실군,임실시장,1,1
전북장수군,산서시장,1,1
전북장수군,장계시장,1,1
전북장수군,장수시장,0,1
전북전주시,모래내시장(전주),0,1
전북전주시,전주남부시장,0,1
전북전주시,전주신중앙시장(신중앙시장),0,1
전북전주시,전주중앙상가,1,1
전북전주시,서부시장상점가(서부시장 통합),1,1
전북정읍시,샘고을시장,0,1
전북정읍시,신태인시장,1,1
전북정읍시,정읍연지시장(정읍제2시장),1,1
전북진안군,진안고원시장,1,0
전남강진군,강진읍시장,1,1
전남강진군,마량5일시장,1,1
전남강진군,병영5일시장,1,1
전남고흥군,과역전통시장,1,1
전남고흥군,녹동전통시장,1,1
전남고흥군,도화전통시장,1,1
전남고흥군,동강전통시장,1,1
전남곡성군,곡성기차마을전통시장,1,1
전남곡성군,석곡전통시장,1,1
전남곡성군,옥과5일시장,1,1
전남광양시,광양5일시장,1,1
전남광양시,광양매일시장,1,1
전남광양시,광영상설시장,1,1
전남광양시,옥곡5일시장,1,1
전남광양시,중마시장,1,1
전남구례군,구례5일시장,1,1
전남구례군,구례상설시장,1,1
전남구례군,지리산나들이장터,1,1
전남나주시,공산5일시장,1,1
전남나주시,나주목사고을시장,1,1
전남나주시,남평5일시장,1,1
전남나주시,다시5일시장,1,1
전남나주시,세지5일장,1,1
전남나주시,영산포풍물시장,1,1
전남담양군,대전시장,1,1
전남담양군,창평전통시장,1,1
전남목포시,신중앙시장,1,1
경남진주시,자유시장,1,1
전남목포시,중앙먹통시장,1,1
전남목포시,청호시장,1,1
전남목포시,항동시장,1,1
전남무안군,무안전통시장,1,1
전남무안군,일로전통시장,1,1
전남보성군,녹차골보성향토시장(보성읍5일시장),1,1
전남보성군,벌교5일시장,1,1
전남보성군,벌교매일시장,1,1
전남보성군,보성매일시장,1,1
전남보성군,복내5일시장,1,1
전남보성군,예당5일시장,1,1
전남보성군,조성5일시장,1,1
전남순천시,순천시아랫장(순천아랫장),1,1
전남순천시,역전시장,0,0
전남순천시,웃장,1,1
전남신안군,지도시장,1,1
전남여수시,(주)서시장,1,1
전남여수시,교동시장,1,1
전남여수시,도깨비시장,1,1
전남여수시,봉산시장,1,1
전남여수시,쌍봉시장,1,1
전남여수시,여수서시장주변시장,1,1
전남여수시,여수수산물특화시장,1,1
전남여수시,제일시장,1,1
전남여수시,중앙시장,1,1
전남여수시,진남시장,1,1
전남여수시,해안로건어물상가시장,1,1
전남여수시,(주)여수수산시장,1,1
전남영광군,영광고추특화시장,1,1
전남영광군,굴비골영광시장(구 영광매일시장),1,1
전남영광군,영광터미널시장,1,1
전남영암군,구림5일시장,1,1
전남영암군,시종5일시장,1,1
전남영암군,신북5일시장,1,1
전남영암군,영암5일시장,1,1
전남완도군,완도전통시장(구 완도5일시장),1,1
전남완도군,완도중앙시장,1,1
전남장성군,사거리시장,1,1
전남장성군,사창시장,1,1
전남장성군,황룡시장,1,1
전남장흥군,대덕읍전통시장(대덕시장),1,1
전남장흥군,정남진장흥토요시장,1,1
전남장흥군,천관산관광시장,1,1
전남장흥군,회진시장,1,1
전남진도군,임회면십일시장,1,1
전남진도군,진도상설시장,1,1
전남진도군,진도읍조금시장,1,1
전남함평군,월야시장,1,1
전남함평군,해보시장,1,1
전남해남군,남리5일시장,1,1
전남해남군,북평면남창5일시장,1,1
전남해남군,송지산정5일시장,1,1
전남해남군,우수영5일시장,1,1
전남해남군,좌일5일시장,1,1
전남해남군,해남매일시장,1,1
전남해남군,해남읍5일시장,1,1
전남해남군,화원5일시장,1,1
전남화순군,남면전통시장,1,1
전남화순군,능주전통시장,1,1
전남화순군,이양전통시장,1,1
전남화순군,화순전통시장(화순읍전통시장),1,1
경북경산시,경산공설시장,1,1
경북경산시,자인공설시장,1,1
경북경산시,하양공설시장,0,1
경북경주시,감포시장,1,1
경북경주시,경주성동공설시장,1,1
경북경주시,경주중심상가시장,1,1
경북경주시,경주중앙시장,1,1
경북경주시,북부상가시장,1,1
경북경주시,북정로중심상가시장,1,1
경북경주시,불국사상가시장,1,1
경북경주시,불국시장,1,1
경북경주시,서면시장,1,1
경북경주시,안강공설시장,1,1
경북경주시,양남시장,1,1
경북경주시,양북시장,1,1
경북경주시,외동시장,1,1
경북경주시,제2경주중심상가시장,1,1
경북경주시,건천시장,1,1
경북고령군,고령대가야시장,1,1
경북구미시,구미공단종합시장,1,1
경북구미시,구미산업유통단지,1,1
경북구미시,구미새마을중앙시장,1,1
경북구미시,구미종합상가,1,1
경북구미시,구미파크시장,1,1
경북구미시,금오시장,1,1
경북구미시,선산봉황시장,1,1
경북구미시,신평전통시장,1,1
경북구미시,인동시장,1,1
경북구미시,장천시장,1,1
경북구미시,제일시장상가,1,1
경북구미시,종합제일시장,1,1
경북구미시,해평공설시장,1,1
경북구미시,현대유통쇼핑센타,1,1
경북구미시,형곡시장프라자,1,1
경북구미시,형곡중앙시장,1,1
경북군위군,군위전통시장,1,1
경북군위군,의흥시장,1,1
경북김천시,평화시장,1,1
경북김천시,황금시장,1,1
경북문경시,(유)문경시중앙시장,1,1
경북문경시,가은아자개시장,1,1
경북문경시,문경전통시장,1,1
경북문경시,점촌전통시장(구 신흥시장),1,1
경북문경시,문경중앙시장,0,0
경북봉화군,봉화상설시장,1,1
경북봉화군,봉화춘양시장(춘양시장),1,1
경북상주시,상주중앙시장,1,1
경북상주시,은척시장,1,1
경북상주시,풍물시장,1,1
경북상주시,함창시장,1,1
경북상주시,화령시장,1,1
경북성주군,성주시장,1,1
경북안동시,구담공설시장,1,1
경북안동시,안동구시장,0,1
경북안동시,용상공설시장,1,1
경북안동시,중앙신시장,0,1
경북안동시,풍산공설시장,1,1
경북안동시,북문시장,1,1
경북영덕군,강구시장,1,1
경북영덕군,남정시장,1,1
경북영덕군,영덕시장,1,1
경북영덕군,영해만세시장,1,1
경북영양군,영양시장,0,1
경북영주시,선비골전통시장,1,1
경북영주시,신영주번개시장,1,1
경북영주시,영주골목시장,0,1
경북영주시,영주공설시장,1,1
경북영주시,영주문화시장,1,1
경북영주시,영주소백쇼핑몰,1,1
경북영주시,영주종합시장,1,1
경북영주시,영주중앙시장,1,1
경북영주시,풍기인삼시장,1,1
경북영주시,풍기중앙시장,1,1
경북영주시,풍기토종인삼시장,1,1
경북영주시,후생시장,1,1
경북영천시,금호공설시장,1,1
경북영천시,신녕공설시장,1,1
경북영천시,영천공설시장,0,1
경북예천군,예천맛고을시장,1,1
경북예천군,예천상설시장,0,1
경북예천군,예천중앙시장,1,1
경북예천군,용궁시장,1,1
경북예천군,풍양시장,1,1
경북울진군,울진시장,0,1
경북울진군,죽변시장,1,1
경북울진군,척산시장,1,1
경북울진군,평해시장,1,1
경북울진군,후포시장,1,1
경북울진군,흥부시장,1,1
경북울진군,매화시장,1,1
경북의성군,금성시장,1,1
경북의성군,다인정기시장,1,1
경북의성군,단촌정기시장,1,1
경북의성군,봉양시장,1,1
경북의성군,안계공설시장,1,1
경북의성군,의성공설재래시장,1,1
경북의성군,의성염매시장,1,1
경북청도군,동곡공설시장,1,1
경북청도군,이서공설시장,1,1
경북청도군,청도공설시장,1,1
경북청도군,풍각공설시장,1,1
경북청송군,도평시장,1,1
경북청송군,부남시장,1,1
경북청송군,진보시장,0,1
경북청송군,청송시장,1,1
경북청송군,화목시장,1,1
경북청송군,안덕시장,1,1
경북칠곡군,왜관시장,1,1
경북포항시,구룡포시장,1,1
경북포항시,그린종합시장,1,1
경북포항시,남부시장,1,1
경북포항시,대해불빛시장,1,1
경북포항시,두호1시장,1,1
경북포항시,삼경시장,1,1
경북포항시,상대종합시장,1,1
경북포항시,양학시장,1,1
경북포항시,연일전통시장,1,1
경북포항시,영남시장,1,1
경북포항시,영일대북부시장,0,1
경북포항시,오천대영시장,1,1
경북포항시,오천삼광시장,1,1
경북포항시,오천시장,1,1
경북포항시,오천용덕시장,1,1
경북포항시,오천제일상가시장,1,1
경북포항시,오천중앙시장,1,1
경북포항시,이동시장,1,1
경북포항시,장량성도시장,1,1
경북포항시,장량시장,1,1
경북포항시,죽도농산물시장,1,1
경북포항시,죽도시장,1,1
경북포항시,죽도어시장,1,1
경북포항시,죽도종합상가,1,1
경북포항시,중앙상가,1,1
경북포항시,청하시장,1,1
경북포항시,칠성시장,1,1
경북포항시,큰동해시장,0,0
경북포항시,포항운하송림시장,1,1
경북포항시,한라종합시장,1,1
경북포항시,항구시장,1,1
경북포항시,해도5(형산)시장,1,1
경북포항시,해변종합큰상가,1,1
경북포항시,효자시장,0,1
경북포항시,흥해시장,1,1
경남거제시,거제고현시장,1,1
경남거제시,신부시장,1,1
경남거제시,옥수동새시장,1,1
경남거제시,옥수시장,1,1
경남거제시,옥포국제시장,1,1
경남거제시,옥포중앙시장,1,1
경남거제시,옥현상가,1,1
경남거제시,장평종합시장,1,1
경남거제시,한라프라자,1,1
경남거제시,회원프라자,1,1
경남거창군,가조공설시장,1,1
경남거창군,거창시장,1,1
경남고성군,고성공룡시장,1,1
경남고성군,배둔시장,1,1
경남김해시,김해전통시장(김해동상시장),1,1
경남김해시,삼방시장,1,1
경남김해시,외동전통시장,1,1
경남김해시,장유전통시장(장유중앙시장),1,1
경남김해시,진례전통시장,1,1
경남김해시,진영전통시장,1,1
경남남해군,남면공설시장,1,1
경남남해군,남해전통시장,1,1
경남남해군,이동시장(이동공설시장),1,1
경남남해군,지족공설시장,1,1
경남밀양시,내일전통시장,1,1
경남밀양시,무안시장(무안임시시장),1,1
경남밀양시,밀양아리랑시장,1,1
경남밀양시,송백시장,1,1
경남밀양시,송지시장,1,1
경남밀양시,수산시장,1,1
경남사천시,곤양종합시장,1,1
경남사천시,사천읍시장,1,1
경남사천시,삼천포용궁수산시장,1,1
경남사천시,삼천포종합시장,1,1
경남사천시,삼천포중앙시장,1,1
경남사천시,완사시장,1,1
경남산청군,단계시장,1,1
경남산청군,단성시장,1,1
경남산청군,덕산시장,1,1
경남산청군,산청시장,1,1
경남산청군,생초시장,1,1
경남양산시,덕계종합상설시장,1,1
경남양산시,서창시장,1,1
경남양산시,신평시장,1,1
경남양산시,양산남부시장,1,1
경남양산시,양산남부시장상가,1,1
경남양산시,양산북부시장,1,1
경남의령군,신반시장,1,1
경남의령군,의령시장,1,1
경남진주시,금곡시장,1,1
경남진주시,대곡시장,1,1
경남진주시,동부종합상가,1,1
경남진주시,문산시장,1,1
경남진주시,이현종합상가,1,1
경남진주시,일반성상가(일반성시장),1,1
충북충주시,충주자유시장,0,1
경남진주시,진주동성상가,1,1
경남진주시,진주논개시장,0,1
경남진주시,진주중앙시장,1,1
경남진주시,천전시장,1,1
경남진주시,평거한보하이타운,1,1
경남창녕군,남지시장,1,1
경남창녕군,대합정기시장,1,1
경남창녕군,영산시장,1,1
경남창녕군,이방정기시장,1,1
경남창녕군,창녕상설시장,1,1
경남창녕군,창녕시장,1,1
경남창원시,가술시장(대산가술시장(5일장)),1,1
경남창원시,가음정대상가,1,1
경남창원시,가음정시장,1,1
경남창원시,경민인터빌상가,1,1
경남창원시,경창상가,1,1
경남창원시,경화시장,1,1
경남창원시,구암시장,1,1
경남창원시,기산프라자,1,1
경남창원시,대동그린코아상가,1,1
경남창원시,대동씨코아상가시장,1,1
경남창원시,대동중앙상가,1,1
경남창원시,대동훼미리코아상가,1,1
경남창원시,대방덕산1차상가,1,1
경남창원시,동마산시장,1,1
경남창원시,동성올림픽타운,1,1
경남창원시,롯데종합상가,1,1
경남창원시,마산수산시장,0,1
경남창원시,마산어시장,1,1
경남창원시,마산역번개시장,1,1
경남창원시,명곡종합상가,1,1
경남창원시,명서시장,1,1
경남창원시,반송시장,1,1
경남창원시,봉곡민속체험시장(봉곡시장),1,1
경남창원시,봉곡프라자상가,1,1
경남창원시,부림상시장,1,1
경남창원시,부림시장,1,1
경남창원시,북마산가구시장,1,1
경남창원시,북마산중앙시장,1,1
경남창원시,사파동성종합상가,1,1
경남창원시,산호시장,1,1
경남창원시,상남시장,1,1
경남창원시,서마산시장,1,1
경남창원시,석전시장,1,1
경남창원시,성원3차상가,1,1
경남창원시,성원그랜드쇼핑상가,1,1
경남창원시,소계시장,1,1
경남창원시,소계옛길시장,1,1
경남창원시,소답시장,1,1
경남창원시,신마산반월시장(반월시장),1,1
경남창원시,신마산시장,1,1
경남창원시,신촌시장(북면신촌시장(5일장)),1,1
경남창원시,양곡종합상가,1,1
경남창원시,양덕중앙시장,1,1
경남창원시,역전통합시장,1,1
경남창원시,웅천시장,1,1
경남창원시,월영대시장,1,1
경남창원시,유신종합상가,1,1
경남창원시,정우새어시장,1,1
경남창원시,중앙시장(창원중앙시장),1,1
경남창원시,지귀시장,1,1
경남창원시,진동시장,1,1
경남창원시,진동전통시장,1,1
경남창원시,진해중부시장,1,1
경남창원시,진해중앙시장,1,1
경남창원시,창원기계공구상가,1,1
경남창원시,창원도계부부시장,1,1
경남창원시,창원캔버라상가,1,1
경남창원시,창원코아상가,1,1
경남창원시,코오롱타운상가,1,1
경남창원시,토월복합상가시장,1,1
경남창원시,합성동상가,1,1
경남창원시,합성옛길시장,1,1
경남창원시,회성종합시장,1,1
경남창원시,합성대로상가,1,1
경남통영시,북신전통시장,1,1
경남통영시,서호전통시장,1,1
경남통영시,통영중앙시장,1,1
경남하동군,계천공설시장(계천시장),1,1
경남하동군,북천공설시장,1,1
경남하동군,옥종공설시장,1,1
경남하동군,진교공설시장,1,1
경남하동군,하동공설시장,1,1
경남하동군,횡천공설시장(횡천시장),1,1
경남함안군,가야상설시장(가야시장),1,1
경남함안군,군복공설시장,1,1
경남함안군,대산공설시장,1,1
경남함안군,칠원공설시장,1,1
경남함양군,마천전통시장,1,1
경남함양군,안의시장,1,1
경남함양군,지리산함양시장,1,1
경남함양군,함양토종약초시장,1,1
경남합천군,가야시장,1,1
경남합천군,삼가시장,1,1
경남합천군,야로시장,1,1
경남합천군,초계시장,1,1
경남합천군,합천시장,1,1
제주서귀포시,고성오일시장,1,1
제주서귀포시,대정오일시장,1,1
제주서귀포시,서귀포매일올레시장,0,1
제주서귀포시,서귀포향토오일시장,1,1
제주서귀포시,중문오일시장,1,1
제주서귀포시,표선오일시장,1,1
제주제주시,도남시장,1,1
제주제주시,동문시장(주),1,1
제주제주시,보성시장,1,1
제주제주시,세화오일시장,1,1
제주제주시,신산시장,1,1
제주제주시,제주동문수산시장,1,1
제주제주시,제주시동문공설시장,0,1
제주제주시,제주시동문재래시장,1,1
제주제주시,제주시민속오일시장,1,1
제주제주시,제주시서문공설시장,1,1
제주제주시,제주칠성로상점가(칠성로상점가),1,1
제주제주시,중앙로상점가,1,1
제주제주시,한림매일시장,1,1
제주제주시,한림민속오일시장(한림오일시장),1,1
제주제주시,함덕오일시장,1,1
세종세종시,세종대평시장,1,1
세종세종시,부강전통시장,1,1
세종세종시,세종전통시장,1,1
세종세종시,전의왕의물시장,1,1
서울강남구,강남개포시장,1,1
서울강남구,은마 종합상점가,1,1
서울강남구,강남역지하도상점가,1,1
서울강동구,로데오거리상점가,1,1
서울강동구,장신구거리상점가,1,1
서울강서구,송화벽화시장,1,1
서울관악구,삼성동시장,1,1
서울관악구,서원동상점가,1,1
서울금천구,대명여울빛거리시장,0,1
서울금천구,독산동우시장,1,1
서울금천구,독산동맛나는거리상점가,1,1
서울동작구,사당1동 먹자골목 상점가,1,1
서울마포구,도화동상점가,1,1
서울마포구,상암동상점가,1,1
서울마포구,용강동상점가,1,1
서울마포구,홍대걷고싶은거리상점가,1,1
서울성동구,뚝섬역상점가,1,1
서울성동구,왕십리도선동상점가,0,1
서울성동구,한양대앞상점가,0,1
서울성동구,행당시장,1,1
서울성동구,무학봉상점가,1,1
서울송파구,문정동로데오상점가,1,1
서울영등포구,남서울상가,1,1
서울영등포구,로타리상가,1,1
서울영등포구,영등포시장기계공구상가,1,1
서울영등포구,영등포전통시장,1,1
서울영등포구,영등포제일상가,1,1
서울영등포구,우리시장,1,1
서울영등포구,영등포청과시장,1,1
서울은평구,연신내상점가,1,1
서울종로구,동대문문구완구거리,1,1
서울종로구,세운상가가동,1,1
서울종로구,세종마을음식문화거리,1,1
서울종로구,종로광장전통시장,1,1
서울종로구,창신골목시장,1,1
서울종로구,동묘시장,1,1
서울중구,방산시장,1,1
서울중구,인현시장,1,1
서울중구,청계천공구상가,1,1
부산동구,부산좌천동가구상가,1,1
부산북구,구포역세권상점가,1,1
부산연제구,연산 골목시장 상점가,1,1
부산연제구,연산1동골목상점가,1,1
부산연제구,연일골목시장상점가,1,1
대구달서구,성서아울렛상점가,1,1
대구달서구,신내당시장상점가,1,1
대구달서구,두류젊음의광장,1,1
대구중구,남산동 자동차 골목 상점가,1,1
대구중구,대구패션쥬얼리특구,1,1
대구중구,동성로상점가,1,1
대구중구,서문시장 아진상가 상점가,1,1
대구중구,교동시장1길 상점가,1,1
인천남동구,남동산업용품상가,1,1
인천부평구,테마의거리상점가,1,1
광주동구,전자의거리,1,1
광주동구,조대 장미의 거리,1,1
광주동구,충장로상점가,1,1
광주북구,건축자재의거리,1,1
광주북구,공구의거리,1,1
광주북구,자동차의거리,1,1
광주북구,패션의거리,1,1
광주북구,오리요리의거리,1,1
대전대덕구,송촌동 상점가,1,1
대전대덕구,오정동상점가,1,1
대전동구,역전시장,1,1
대전동구,홍도동상점가,1,1
대전서구,가수원상점가,1,1
대전서구,둔산3동상점가,1,1
대전중구,문화예술의거리대흥동상점가,1,1
대전중구,오류동특화거리상점가,1,1
대전중구,은행동상점가상인회,1,1
대전중구,중촌동맞춤거리상점가,1,1
대전중구,충무자동차거리상점가,1,1
울산남구,삼산웨딩거리상점가,1,1
울산동구,동울산시장상점가,1,1
울산동구,전하시장상점가,1,1
울산울주군,언양알프스시장,1,1
울산중구,보세거리,1,1
울산중구,젊음의거리,1,1
울산중구,중앙길(문화의거리)상가,1,1
울산중구,태화십리대밭먹거리단지,1,1
울산중구,학성가구거리,1,1
경기가평군,설악리 신천리 상점가,1,1
경기고양시,삼송상점가,1,1
경기고양시,덕이동로데오메인타운,1,1
경기고양시,일산서문상점가,1,1
경기군포시,산본로데오거리상점가,1,1
경기부천시,신중동문화거리,1,1
경기수원시,권선가구거리상점가,1,1
경기수원시,매산로테마거리상점가,1,1
경기시흥시,신천동 문화의거리 ,1,1
경기안산시,선부광장로,1,1
경기안산시,예술광장로 상점가,1,1
경기안산시,도리섬상점가,1,1
경기안산시,한대앞역상점가,1,1
경기안양시,안양1번가,1,1
경기안양시,평촌1번가,1,1
경기안양시,평촌역상가,1,1
경기여주시,먹자골음식문화의거리(창동먹자골상점가),1,1
경기여주시,여주한글시장(여주중앙로상점가),1,1
경기의정부시,녹색거리상점가,1,1
경기파주시,운정가구타운 상점가,1,1
경기포천시,고모3리상점가,1,1
경기하남시,하남시동석바대시장상점가,1,1
경기하남시,하남시서석바대시장상점가,1,1
경기화성시,능동상가,1,1
경기화성시,동탄상가,1,1
경기화성시,병점중심상가,1,1
경기화성시,반월제일현대상가,1,1
강원속초시,설악로데오거리상점가,1,1
강원춘천시,요선시장,1,1
강원춘천시,인공폭포상가,1,1
충북단양군,부강상가시장,1,1
충북청주시,청주성안길상점가,1,1
충남계룡시,금암동상점가,1,1
충남계룡시,엄사상점가,1,1
충남금산군,금산중앙로상점가,1,1
충남당진시,당진원시가지상가가활성구역,1,1
충남당진시,합덕중앙상점가,1,1
충남천안시,명동대흥로상점가,1,1
충남천안시,천안신부문화거리상점가,1,1
충남홍성군,명동상점가,1,1
전북완주군,삼례상점가,1,1
전북익산시,원광온누리상점가,1,1
전북임실군,오수상점가,1,1
전북전주시,전북대대학로상점가,1,1
전북전주시,전주동문상점가,1,1
전북전주시,전주전자상가(전주기린로전자상가),1,1
전북전주시,전주풍남문상점가,1,1
전북정읍시,새암로상점가,1,1
전북정읍시,정읍산외한우마을,1,1
전북정읍시,중앙로상점가,1,1
전남나주시,금빛상점가,1,1
전남나주시,남내상점가 (구 나주상가),1,1
전남순천시,순천문화의거리 금꽃예술촌상인회,1,1
전남순천시,순천대1번가상가,1,1
전남여수시,여수진남상가,1,1
경북경산시,경산시중앙상점가,1,1
경북경주시,충효상점가,1,1
경북경주시,황성상점가,1,1
경북김천시,부곡맛고을상가,1,1
경북안동시,안동남서상점가,1,1
경북안동시,안동중앙문화의거리상점가,1,1
경북영주시,풍기인삼홍삼상점가,1,1
경남김해시,김해중앙상가,1,1
경남진주시,로데오거리상점가,1,1
경남진주시,진주중앙상점가,1,1
경남진주시,진주청과상점가,1,1
경남창원시,수남상가,1,1
경남창원시,오동동상점가,1,1
경남창원시,창동통합상가,1,1
경남창원시,정우상가,1,1
경남창원시,지귀상가,1,1
경남통영시,충무데파트,1,1
제주서귀포시,이중섭거리 명동로상가,1,1
제주서귀포시,중정로상가,1,1
서울서초구,㈜고투몰 상인회,1,1
서울영등포구,영등포로타리지하상가,1,1
서울영등포구,영등포시장지하도상점가,1,1
서울영등포구,영등포역지하도상가,1,1
서울종로구,동대문지하쇼핑센터,1,1
서울종로구,마전교지하쇼핑센터,1,1
서울종로구,종각지하쇼핑센터,1,1
서울종로구,종로4가지하쇼핑센터,1,1
서울종로구,종오지하쇼핑센터,1,1
서울중구,남대문로지하상가,1,1
서울중구,명동역지하쇼핑센터,1,1
서울중구,소공지하도상가,1,1
서울중구,시청광장지하도상가,1,1
서울중구,청계5가지하쇼핑센터,1,1
서울중구,청계6가지하쇼핑센타,1,1
부산동구,부산역지하도상가,1,1
부산부산진구,서면지하도상가 서면몰,1,1
부산부산진구,서면지하상가 부전몰,1,1
부산북구,덕천지하상가(태아쇼핑),1,1
부산중구,광복지하도상가,1,1
부산중구,국제지하도상가,1,1
부산중구,남포지하도상가,1,1
대구서구,두류1번가,1,1
대구중구,대신지하상가,1,1
대구중구,대현프리몰,1,1
